Order_ID,Distance_km,Weather,Traffic_Level,Time_of_Day,Vehicle_Type,Preparation_Time_min,Courier_Experience_yrs,Delivery_Time_min,Is_RushHour,Delivery_Class
11666,18.35,Foggy,Medium,Afternoon,Bike,12,11.0,68.1,0,1
991,16.09,Snowy,Low,Morning,Car,13,6.0,69.0,1,1
7128,11.12,Clear,Medium,Evening,Bike,15,4.0,51.3,1,1
11704,19.23,Clear,Medium,Evening,Scooter,11,23.0,57.4,1,1
4998,7.44,Clear,Medium,Afternoon,Bike,12,1.0,42.0,0,1
10662,19.88,Clear,Medium,Afternoon,Scooter,19,26.0,64.6,0,1
10176,16.9,Snowy,Medium,Morning,Bike,6,24.0,71.1,1,2
11339,16.71,Rainy,High,Morning,Bike,22,18.0,82.6,1,2
2012,2.23,Windy,Low,Afternoon,Bike,28,0.0,41.9,0,1
10977,16.13,Clear,Medium,Afternoon,Bike,25,23.0,66.9,0,1
6108,8.7,Foggy,Medium,Evening,Bike,9,4.0,44.6,1,1
2526,1.54,Clear,Low,Afternoon,Scooter,16,0.0,21.3,0,0
10183,16.18,Rainy,Low,Morning,Bike,15,14.0,60.9,1,1
7178,11.16,Clear,Medium,Morning,Scooter,17,6.0,47.4,1,1
7699,9.49,Snowy,Low,Afternoon,Scooter,27,5.0,57.1,0,1
5443,4.45,Clear,Medium,Night,Scooter,16,3.0,34.0,0,0
7991,11.98,Clear,Medium,Afternoon,Bike,13,5.0,53.8,0,1
2887,3.99,Clear,Low,Evening,Car,18,0.0,33.2,1,0
11265,18.83,Clear,Medium,Evening,Scooter,14,28.0,59.8,1,1
11190,16.03,Rainy,Low,Evening,Bike,19,13.0,64.3,1,1
8141,15.35,Clear,Low,Morning,Bike,21,8.0,64.0,1,1
7351,11.02,Windy,Medium,Morning,Scooter,23,3.0,56.0,1,1
3525,0.44,Foggy,High,Afternoon,Car,19,0.0,35.7,0,0
2874,3.27,Clear,Medium,Morning,Bike,26,1.0,47.4,1,1
10858,18.94,Windy,High,Evening,Bike,17,24.0,76.4,1,2
7042,8.32,Clear,High,Morning,Scooter,16,4.0,51.5,1,1
6411,9.75,Clear,Medium,Afternoon,Bike,18,5.0,49.1,0,1
11180,19.86,Clear,Medium,Evening,Scooter,19,20.0,70.6,1,2
9646,14.48,Clear,Medium,Afternoon,Bike,21,8.0,58.5,0,1
8049,12.01,Clear,High,Evening,Bike,17,7.0,55.6,1,1
8961,15.41,Clear,High,Evening,Bike,12,8.0,65.2,1,1
8356,12.01,Rainy,Low,Evening,Bike,18,7.0,54.8,1,1
5657,4.07,Clear,High,Afternoon,Bike,27,2.0,55.5,0,1
4958,5.83,Clear,Low,Morning,Bike,27,1.0,50.3,1,1
3146,2.66,Clear,Low,Morning,Bike,13,1.0,25.6,1,0
5581,5.05,Foggy,Medium,Morning,Scooter,17,3.0,47.0,1,1
7766,10.2,Clear,Medium,Morning,Bike,28,5.0,61.9,1,1
10385,16.36,Clear,Low,Morning,Bike,25,29.0,62.2,1,1
11857,18.81,Rainy,Low,Afternoon,Car,19,16.0,64.1,0,1
728,16.01,Windy,Low,Morning,Car,28,0.0,84.0,1,2
6571,10.69,Clear,High,Afternoon,Scooter,17,4.0,54.0,0,1
6908,8.3,Clear,Medium,Evening,Scooter,23,6.0,52.2,1,1
11418,18.01,Foggy,Medium,Afternoon,Car,15,17.0,60.4,0,1
7142,10.58,Rainy,High,Evening,Scooter,14,4.0,53.3,1,1
6612,11.81,Clear,Medium,Afternoon,Scooter,18,4.0,50.0,0,1
3236,2.75,Clear,Low,Evening,Bike,24,0.0,43.5,1,1
5541,6.94,Snowy,Medium,Night,Car,14,3.0,44.4,0,1
9969,13.53,Clear,Medium,Evening,Bike,15,7.0,59.1,1,1
5946,6.26,Snowy,Low,Morning,Car,15,2.0,43.9,1,1
7113,9.15,Foggy,High,Evening,Bike,21,6.0,63.2,1,1
606,9.49,Rainy,Medium,Morning,Car,23,6.0,53.0,1,1
9127,13.07,Clear,Medium,Afternoon,Bike,20,7.0,55.4,0,1
8255,15.44,Windy,Medium,Afternoon,Scooter,17,6.0,61.5,0,1
8659,15.22,Foggy,Low,Night,Bike,16,10.0,53.7,0,1
8681,13.64,Rainy,Medium,Night,Car,25,7.0,64.2,0,1
6778,11.54,Clear,Medium,Night,Scooter,19,6.0,46.5,0,1
6864,10.46,Foggy,Medium,Afternoon,Bike,17,5.0,56.4,0,1
2488,3.14,Clear,Medium,Morning,Car,12,0.0,31.8,1,0
3855,2.82,Snowy,Medium,Morning,Bike,12,1.0,41.9,1,1
3255,3.93,Clear,Low,Evening,Car,12,1.0,24.7,1,0
3825,2.38,Foggy,Low,Morning,Scooter,34,0.0,52.9,1,1
10387,18.05,Windy,High,Morning,Bike,10,22.0,67.4,1,1
6050,11.36,Foggy,Medium,Morning,Bike,25,5.0,71.0,1,2
7371,8.79,Clear,High,Afternoon,Bike,20,5.0,51.7,0,1
4617,5.89,Clear,Low,Evening,Bike,14,3.0,34.2,1,0
2455,1.22,Clear,Medium,Morning,Car,18,0.0,26.3,1,0
4191,5.49,Clear,Low,Afternoon,Car,13,2.0,23.3,0,0
4751,7.26,Clear,High,Afternoon,Bike,28,3.0,61.0,0,1
2428,3.58,Snowy,Low,Afternoon,Scooter,10,1.0,26.0,0,0
10813,16.15,Rainy,High,Morning,Bike,19,14.0,78.2,1,2
7852,9.16,Snowy,Medium,Morning,Scooter,14,6.0,53.0,1,1
7813,8.35,Rainy,Medium,Evening,Scooter,14,4.0,51.0,1,1
7786,11.05,Foggy,Medium,Afternoon,Car,11,4.0,47.9,0,1
352,17.2,Rainy,High,Afternoon,Scooter,14,2.0,89.0,0,2
3574,3.28,Snowy,High,Morning,Bike,15,0.0,50.8,1,1
8920,13.57,Rainy,Medium,Night,Scooter,19,9.0,54.3,0,1
5079,5.06,Rainy,Low,Evening,Scooter,21,1.0,40.6,1,1
3120,2.43,Snowy,Low,Afternoon,Scooter,30,0.0,44.6,0,1
7445,8.91,Windy,High,Evening,Bike,26,5.0,64.7,1,1
5164,6.07,Foggy,Medium,Afternoon,Bike,33,2.0,61.7,0,1
11808,19.1,Clear,Low,Evening,Car,15,19.0,60.4,1,1
4053,7.81,Clear,Medium,Evening,Scooter,13,2.0,41.9,1,1
5548,4.85,Windy,Medium,Afternoon,Scooter,13,3.0,28.2,0,0
2375,2.62,Clear,Low,Afternoon,Bike,23,0.0,33.2,0,0
9131,15.86,Clear,High,Afternoon,Scooter,19,6.0,65.5,0,1
2531,2.43,Rainy,Low,Evening,Car,18,1.0,33.1,1,0
2744,1.04,Clear,High,Morning,Bike,27,0.0,54.9,1,1
8350,14.93,Rainy,Medium,Morning,Scooter,8,8.0,54.9,1,1
8138,15.29,Clear,Medium,Morning,Bike,23,9.0,65.5,1,1
11504,16.98,Clear,High,Evening,Bike,16,22.0,70.9,1,2
11672,18.27,Windy,Medium,Afternoon,Car,20,16.0,61.9,0,1
2159,2.09,Foggy,Medium,Evening,Scooter,18,1.0,38.9,1,0
3805,1.87,Rainy,Low,Morning,Bike,31,0.0,51.9,1,1
11555,16.91,Clear,Medium,Afternoon,Scooter,18,28.0,54.6,0,1
11472,19.47,Clear,Low,Morning,Bike,12,30.0,60.8,1,1
11095,17.9,Clear,Medium,Afternoon,Bike,19,24.0,67.2,0,1
3971,0.9,Clear,Low,Evening,Scooter,25,0.0,31.4,1,0
5606,4.25,Clear,Low,Morning,Scooter,25,3.0,41.9,1,1
3956,3.86,Windy,Low,Evening,Bike,21,0.0,43.8,1,1
8701,13.96,Clear,Medium,Morning,Car,18,10.0,46.6,1,1
2364,3.63,Clear,Low,Morning,Scooter,13,0.0,22.0,1,0
7343,10.14,Snowy,Low,Morning,Scooter,24,5.0,51.0,1,1
7728,9.46,Clear,Low,Evening,Bike,28,5.0,55.4,1,1
9451,13.38,Clear,Medium,Afternoon,Bike,24,10.0,58.8,0,1
11868,19.95,Foggy,Medium,Morning,Bike,12,12.0,70.8,1,2
11657,18.78,Clear,Low,Afternoon,Scooter,13,22.0,51.7,0,1
11212,16.4,Clear,Medium,Afternoon,Bike,32,17.0,71.8,0,2
9299,15.87,Windy,Medium,Evening,Car,17,7.0,62.1,1,1
11086,19.5,Clear,Medium,Afternoon,Car,20,27.0,59.6,0,1
3268,2.43,Windy,Low,Morning,Car,14,1.0,24.1,1,0
11983,18.12,Windy,Low,Morning,Scooter,30,28.0,70.3,1,2
2456,0.28,Clear,Low,Afternoon,Bike,18,1.0,24.0,0,0
11952,16.18,Windy,Low,Morning,Car,11,26.0,46.8,1,1
9797,12.28,Clear,High,Afternoon,Car,10,7.0,45.9,0,1
4390,7.09,Clear,Low,Afternoon,Bike,21,1.0,35.5,0,0
4150,4.32,Clear,Low,Afternoon,Car,23,1.0,28.5,0,0
7421,11.52,Clear,Low,Evening,Scooter,16,4.0,47.8,1,1
2950,3.66,Clear,Medium,Morning,Scooter,18,0.0,38.9,1,0
5154,7.16,Clear,Low,Afternoon,Scooter,7,3.0,20.3,0,0
2515,2.77,Clear,High,Afternoon,Scooter,10,0.0,31.0,0,0
3528,1.82,Clear,Low,Afternoon,Scooter,23,1.0,23.7,0,0
11912,19.95,Rainy,Low,Evening,Bike,12,23.0,64.8,1,1
6357,10.44,Windy,Medium,Night,Bike,26,6.0,57.7,0,1
9816,13.54,Clear,Low,Morning,Bike,14,7.0,49.9,1,1
11855,17.24,Clear,Medium,Morning,Scooter,28,27.0,73.3,1,2
3051,3.07,Rainy,Medium,Evening,Bike,22,1.0,47.5,1,1
10451,18.63,Windy,Medium,Evening,Bike,17,15.0,71.5,1,2
11673,16.67,Windy,High,Afternoon,Bike,15,26.0,68.1,0,1
977,12.1,Clear,High,Afternoon,Bike,11,0.0,53.0,0,1
7260,10.6,Clear,Medium,Evening,Bike,25,3.0,59.3,1,1
7504,9.44,Rainy,High,Afternoon,Car,16,5.0,55.8,0,1
5293,4.76,Rainy,Low,Afternoon,Bike,26,1.0,52.7,0,1
9067,12.17,Foggy,Medium,Afternoon,Scooter,14,6.0,49.3,0,1
8022,12.05,Snowy,Low,Morning,Scooter,15,10.0,54.8,1,1
5086,4.28,Clear,Low,Evening,Car,13,2.0,21.9,1,0
10307,19.22,Rainy,Low,Night,Scooter,19,25.0,61.9,0,1
9540,12.64,Clear,Low,Morning,Bike,22,10.0,54.2,1,1
5227,6.34,Rainy,Low,Morning,Car,14,2.0,39.9,1,0
9357,12.25,Foggy,Low,Afternoon,Bike,17,8.0,49.1,0,1
9257,12.53,Clear,Low,Evening,Scooter,17,6.0,45.8,1,1
111,6.15,Foggy,Low,Evening,Scooter,26,5.0,48.0,1,1
11432,16.66,Clear,High,Evening,Bike,16,19.0,73.8,1,2
9439,13.14,Clear,Medium,Evening,Bike,27,7.0,64.1,1,1
5707,4.56,Clear,Medium,Morning,Bike,16,1.0,38.5,1,0
6681,10.74,Windy,High,Evening,Bike,17,6.0,60.9,1,1
10142,16.81,Clear,Low,Morning,Scooter,15,18.0,54.6,1,1
2903,2.2,Clear,Low,Morning,Car,17,1.0,20.7,1,0
8699,12.4,Foggy,Low,Morning,Car,9,8.0,42.5,1,1
11141,17.45,Clear,Low,Night,Car,11,17.0,46.8,0,1
10874,16.89,Foggy,Low,Evening,Scooter,8,29.0,52.1,1,1
4510,6.15,Rainy,Low,Afternoon,Bike,9,1.0,33.9,0,0
2897,2.66,Clear,Medium,Evening,Bike,14,0.0,40.0,1,0
3511,2.55,Clear,Medium,Night,Bike,14,1.0,33.4,0,0
9296,15.84,Windy,High,Evening,Scooter,15,10.0,63.0,1,1
10376,18.68,Rainy,Low,Evening,Scooter,20,11.0,71.0,1,2
4295,4.55,Clear,Low,Morning,Bike,19,3.0,40.6,1,1
5912,5.5,Clear,Medium,Night,Bike,15,2.0,32.9,0,0
6344,9.38,Clear,Medium,Night,Scooter,14,4.0,43.1,0,1
11199,19.15,Clear,Low,Evening,Car,15,11.0,54.9,1,1
8552,13.43,Clear,Low,Afternoon,Car,19,9.0,44.5,0,1
7124,8.88,Rainy,High,Afternoon,Bike,15,3.0,61.0,0,1
4732,5.13,Clear,Medium,Afternoon,Scooter,33,2.0,44.0,0,1
6924,9.72,Snowy,Medium,Morning,Bike,31,4.0,77.6,1,2
11306,19.14,Clear,Medium,Night,Bike,34,18.0,80.3,0,2
3884,3.21,Foggy,High,Afternoon,Bike,12,0.0,40.9,0,1
11885,16.51,Clear,Medium,Evening,Scooter,24,20.0,65.3,1,1
11700,18.04,Clear,Low,Morning,Bike,13,17.0,59.8,1,1
10423,19.92,Rainy,Low,Morning,Scooter,17,26.0,60.1,1,1
2126,3.41,Rainy,Medium,Night,Bike,30,0.0,59.4,0,1
8170,15.32,Foggy,High,Afternoon,Bike,19,7.0,69.4,0,1
9455,13.57,Windy,Medium,Afternoon,Scooter,20,7.0,60.5,0,1
3263,1.47,Clear,Low,Morning,Bike,17,0.0,25.5,1,0
8505,13.68,Foggy,Low,Afternoon,Bike,23,9.0,53.7,0,1
8124,15.87,Clear,Medium,Evening,Bike,15,10.0,61.2,1,1
8682,13.97,Snowy,Low,Morning,Scooter,12,10.0,50.1,1,1
5317,5.89,Foggy,Medium,Morning,Car,21,2.0,51.3,1,1
7067,8.17,Rainy,High,Evening,Scooter,23,3.0,61.9,1,1
9998,12.13,Clear,Low,Morning,Scooter,18,9.0,42.5,1,1
5398,5.59,Clear,Medium,Afternoon,Car,24,1.0,39.3,0,0
4012,7.86,Clear,Medium,Evening,Bike,16,1.0,48.7,1,1
3350,3.26,Clear,High,Morning,Bike,21,1.0,43.4,1,1
7333,9.1,Clear,Medium,Night,Bike,29,3.0,56.2,0,1
11228,16.13,Foggy,Medium,Evening,Bike,20,12.0,65.2,1,1
7523,8.47,Clear,Low,Evening,Car,26,3.0,49.7,1,1
2333,3.51,Rainy,Low,Evening,Bike,9,0.0,31.4,1,0
9297,14.82,Rainy,Low,Afternoon,Scooter,13,9.0,52.6,0,1
2644,3.55,Clear,High,Evening,Scooter,13,1.0,40.3,1,1
11337,18.49,Clear,Low,Morning,Scooter,29,29.0,70.0,1,1
5566,6.89,Snowy,Low,Morning,Car,14,2.0,44.7,1,1
4175,7.65,Clear,High,Morning,Bike,11,2.0,45.6,1,1
9243,13.41,Foggy,Medium,Evening,Scooter,8,10.0,49.5,1,1
4,12.17,Snowy,Low,Evening,Bike,20,8.0,68.0,1,1
4529,6.72,Snowy,Low,Morning,Bike,22,1.0,56.4,1,1
4068,4.69,Windy,High,Afternoon,Scooter,16,3.0,49.0,0,1
211,11.2,Clear,Medium,Morning,Bike,23,5.0,73.0,1,2
6914,11.11,Windy,Low,Evening,Scooter,9,4.0,39.6,1,0
9652,15.74,Clear,Low,Afternoon,Scooter,23,10.0,54.7,0,1
7226,11.99,Clear,Medium,Night,Scooter,12,3.0,48.5,0,1
5699,6.68,Clear,Medium,Afternoon,Bike,17,2.0,48.4,0,1
7528,9.43,Clear,High,Evening,Bike,14,3.0,61.0,1,1
4110,5.65,Clear,Medium,Afternoon,Bike,19,2.0,41.3,0,1
3461,3.99,Foggy,Low,Morning,Bike,31,1.0,52.3,1,1
2065,3.11,Rainy,Low,Evening,Scooter,11,1.0,33.0,1,0
4172,6.11,Clear,High,Evening,Bike,17,2.0,52.3,1,1
3860,2.17,Clear,Low,Night,Car,9,1.0,14.1,0,0
8569,15.45,Rainy,High,Morning,Bike,12,9.0,68.6,1,1
6096,9.07,Clear,Medium,Night,Bike,10,4.0,39.3,0,0
7590,10.5,Rainy,High,Morning,Scooter,14,3.0,60.8,1,1
9258,15.64,Windy,Medium,Evening,Bike,21,8.0,69.4,1,1
5414,7.71,Clear,Medium,Evening,Bike,10,1.0,38.0,1,0
3069,3.97,Clear,Low,Morning,Bike,17,0.0,31.7,1,0
11297,16.31,Clear,Medium,Afternoon,Scooter,25,16.0,62.1,0,1
4064,6.51,Clear,Low,Morning,Bike,24,3.0,47.0,1,1
8937,15.63,Windy,Low,Evening,Bike,20,6.0,67.4,1,1
7725,8.93,Foggy,High,Afternoon,Bike,10,6.0,50.4,0,1
7370,9.27,Clear,Medium,Night,Car,15,4.0,46.2,0,1
798,11.52,Unknown,Medium,Morning,Scooter,25,2.0,58.0,1,1
6948,10.04,Foggy,Low,Evening,Bike,16,3.0,50.4,1,1
8900,13.7,Windy,Low,Afternoon,Car,24,6.0,54.2,0,1
10891,17.92,Foggy,Medium,Afternoon,Bike,19,13.0,68.6,0,1
9019,13.82,Clear,Low,Afternoon,Bike,23,6.0,58.7,0,1
9814,14.7,Clear,Low,Evening,Scooter,18,10.0,56.0,1,1
3074,2.87,Windy,Medium,Afternoon,Bike,12,0.0,33.8,0,0
5446,6.18,Clear,Medium,Evening,Bike,17,2.0,47.2,1,1
8638,12.06,Foggy,High,Night,Car,18,8.0,56.5,0,1
3382,1.04,Clear,Medium,Evening,Car,23,1.0,38.6,1,0
3373,1.8,Clear,Medium,Afternoon,Scooter,22,0.0,36.1,0,0
945,4.53,Snowy,Medium,Morning,Scooter,18,4.0,49.0,1,1
9192,13.31,Clear,Low,Afternoon,Car,22,7.0,46.2,0,1
3200,0.82,Foggy,Medium,Afternoon,Scooter,17,0.0,32.6,0,0
8801,15.67,Clear,Low,Afternoon,Car,20,8.0,50.4,0,1
6177,9.96,Rainy,Low,Morning,Scooter,18,6.0,47.1,1,1
6648,10.97,Clear,High,Afternoon,Bike,19,5.0,59.3,0,1
6833,10.74,Rainy,High,Afternoon,Bike,24,5.0,64.4,0,1
9563,15.86,Clear,High,Evening,Bike,28,6.0,79.9,1,2
11692,16.82,Clear,High,Morning,Bike,17,12.0,62.7,1,1
3883,1.72,Clear,Low,Afternoon,Scooter,27,1.0,29.5,0,0
7372,10.09,Windy,Medium,Morning,Bike,23,6.0,60.1,1,1
8235,15.54,Clear,High,Morning,Bike,23,8.0,71.4,1,2
4242,7.67,Clear,Medium,Evening,Bike,23,3.0,51.3,1,1
2206,1.34,Clear,Low,Afternoon,Scooter,28,0.0,32.9,0,0
3609,0.31,Clear,Medium,Evening,Bike,16,0.0,30.2,1,0
8697,14.28,Clear,Medium,Morning,Bike,17,10.0,55.8,1,1
6559,11.69,Clear,Medium,Night,Bike,26,3.0,56.2,0,1
11993,18.87,Clear,Low,Evening,Bike,16,11.0,51.2,1,1
4533,7.72,Rainy,Medium,Afternoon,Bike,14,1.0,47.9,0,1
5296,7.36,Windy,Medium,Afternoon,Scooter,18,3.0,47.7,0,1
2647,0.5,Clear,Low,Afternoon,Car,11,0.0,13.8,0,0
11468,17.43,Rainy,High,Afternoon,Bike,25,11.0,77.7,0,2
10141,18.96,Clear,Low,Morning,Bike,31,14.0,74.8,1,2
7772,8.2,Snowy,Medium,Afternoon,Scooter,15,3.0,53.4,0,1
6126,8.63,Clear,High,Morning,Bike,28,4.0,67.8,1,1
11411,16.91,Clear,High,Morning,Bike,20,11.0,73.3,1,2
3089,2.64,Clear,High,Night,Scooter,17,0.0,37.8,0,0
2835,0.43,Foggy,Medium,Morning,Scooter,16,0.0,35.3,1,0
10855,18.36,Rainy,Low,Evening,Scooter,18,22.0,60.4,1,1
9644,12.77,Foggy,High,Afternoon,Bike,10,8.0,57.6,0,1
6269,10.48,Foggy,Low,Evening,Bike,24,5.0,58.6,1,1
4439,7.46,Clear,Low,Morning,Bike,25,2.0,51.8,1,1
415,12.82,Rainy,Medium,Evening,Bike,28,9.0,72.0,1,2
8910,14.67,Clear,Low,Afternoon,Bike,22,9.0,55.4,0,1
2878,2.31,Clear,Low,Night,Scooter,18,1.0,24.5,0,0
3722,2.45,Clear,Low,Evening,Bike,7,0.0,22.2,1,0
6410,9.26,Clear,Low,Afternoon,Bike,26,3.0,52.5,0,1
8280,12.25,Clear,Medium,Morning,Bike,26,6.0,65.0,1,1
3762,1.08,Clear,Low,Night,Bike,32,0.0,41.3,0,1
4154,5.52,Foggy,Low,Afternoon,Bike,17,3.0,39.3,0,0
2723,1.96,Clear,Medium,Morning,Bike,18,1.0,38.2,1,0
9249,15.21,Foggy,Medium,Morning,Bike,32,9.0,82.4,1,2
6493,9.08,Windy,High,Evening,Scooter,8,4.0,48.5,1,1
926,0.94,Clear,High,Morning,Bike,9,6.0,21.0,1,0
735,7.5,Clear,High,Morning,Bike,29,1.0,66.0,1,1
5918,5.32,Rainy,Low,Evening,Scooter,8,2.0,30.1,1,0
6341,10.64,Clear,Low,Night,Bike,15,3.0,42.0,0,1
3121,0.96,Rainy,High,Morning,Bike,31,1.0,52.0,1,1
7807,8.5,Foggy,High,Afternoon,Bike,19,6.0,55.6,0,1
550,15.56,Rainy,Low,Afternoon,Scooter,28,0.0,72.0,0,2
2352,1.22,Clear,Low,Evening,Bike,16,0.0,33.4,1,0
4788,5.38,Rainy,Low,Evening,Bike,20,3.0,47.2,1,1
9884,14.21,Foggy,Medium,Morning,Bike,18,10.0,70.9,1,2
9313,12.79,Clear,Medium,Afternoon,Car,10,9.0,36.2,0,0
5617,4.77,Clear,Medium,Morning,Bike,12,1.0,38.4,1,0
2399,3.93,Clear,High,Morning,Bike,8,1.0,37.0,1,0
4216,5.14,Clear,Medium,Afternoon,Bike,15,1.0,36.7,0,0
2918,3.9,Clear,Low,Morning,Bike,22,1.0,41.6,1,1
5510,5.09,Clear,High,Afternoon,Scooter,11,1.0,38.8,0,0
8950,15.23,Snowy,Medium,Evening,Bike,24,7.0,78.2,1,2
3627,2.18,Clear,Medium,Evening,Car,14,0.0,27.8,1,0
4155,5.66,Rainy,Low,Evening,Scooter,29,3.0,54.1,1,1
4287,5.78,Snowy,Low,Afternoon,Bike,14,2.0,47.3,0,1
3677,3.77,Foggy,Medium,Afternoon,Bike,8,0.0,38.8,0,0
3496,3.1,Rainy,Medium,Morning,Scooter,25,1.0,53.4,1,1
11062,19.31,Windy,High,Morning,Scooter,11,27.0,73.0,1,2
7253,9.71,Clear,High,Afternoon,Scooter,18,5.0,57.3,0,1
898,17.98,Clear,Low,Evening,Bike,5,8.0,45.0,1,1
9561,13.32,Windy,Medium,Morning,Bike,26,8.0,71.8,1,2
6737,8.9,Rainy,Low,Afternoon,Scooter,17,5.0,42.1,0,1
3647,1.48,Clear,Low,Afternoon,Bike,21,1.0,32.8,0,0
5130,6.83,Windy,Medium,Morning,Scooter,16,1.0,44.7,1,1
3470,3.24,Clear,Low,Morning,Scooter,32,1.0,45.4,1,1
8603,15.67,Clear,Medium,Night,Scooter,15,6.0,53.2,0,1
11108,18.04,Clear,Low,Evening,Bike,14,23.0,57.2,1,1
7656,10.64,Clear,Low,Afternoon,Car,11,6.0,31.6,0,0
11753,18.41,Clear,Medium,Evening,Bike,21,26.0,69.8,1,1
249,19.29,Windy,Medium,Evening,Scooter,7,8.0,84.0,1,2
6625,10.58,Clear,High,Morning,Bike,22,6.0,67.4,1,1
2136,0.96,Clear,Medium,Morning,Bike,19,0.0,33.9,1,0
387,6.0,Snowy,Low,Morning,Car,20,8.0,53.0,1,1
3078,2.23,Rainy,Low,Morning,Scooter,16,1.0,32.2,1,0
4637,6.67,Clear,Medium,Evening,Car,26,3.0,50.2,1,1
7819,9.66,Clear,Medium,Morning,Scooter,17,5.0,45.3,1,1
6037,9.21,Clear,High,Morning,Scooter,16,6.0,52.0,1,1
9645,12.25,Rainy,Medium,Afternoon,Car,16,9.0,56.1,0,1
11065,19.95,Clear,Medium,Evening,Scooter,28,27.0,75.0,1,2
10585,19.36,Snowy,Low,Afternoon,Car,9,10.0,54.9,0,1
2058,1.76,Rainy,Medium,Night,Scooter,20,1.0,39.6,0,0
8056,12.07,Clear,High,Morning,Bike,28,7.0,69.5,1,1
7546,11.49,Clear,Medium,Afternoon,Bike,17,5.0,55.7,0,1
6103,10.05,Rainy,High,Evening,Car,15,5.0,59.9,1,1
5613,6.99,Rainy,Low,Afternoon,Scooter,27,2.0,53.4,0,1
6491,10.18,Rainy,Low,Evening,Bike,24,6.0,57.9,1,1
7231,9.91,Foggy,Low,Afternoon,Bike,11,5.0,44.4,0,1
2387,1.55,Foggy,Low,Night,Car,22,1.0,28.2,0,0
316,14.07,Rainy,Low,Evening,Bike,10,5.0,63.0,1,1
3611,1.68,Clear,Medium,Morning,Scooter,14,1.0,31.0,1,0
6441,8.91,Clear,Medium,Evening,Scooter,18,4.0,48.4,1,1
11861,19.76,Clear,Medium,Morning,Bike,30,20.0,82.4,1,2
7219,10.98,Clear,Medium,Morning,Bike,26,6.0,62.2,1,1
5292,6.95,Foggy,Low,Afternoon,Scooter,26,1.0,47.2,0,1
6252,10.21,Clear,Medium,Afternoon,Bike,24,5.0,57.6,0,1
5685,6.73,Clear,Medium,Afternoon,Bike,20,3.0,44.8,0,1
10793,18.68,Clear,Low,Evening,Scooter,28,11.0,69.0,1,1
4689,5.72,Clear,Medium,Morning,Scooter,14,3.0,37.1,1,0
8589,12.9,Snowy,High,Morning,Scooter,27,8.0,78.1,1,2
9443,13.62,Foggy,Low,Morning,Bike,19,10.0,59.9,1,1
2037,1.35,Clear,High,Evening,Bike,23,0.0,42.1,1,1
7773,8.11,Clear,Low,Morning,Bike,28,5.0,52.3,1,1
167,6.76,Foggy,Medium,Night,Bike,7,6.0,42.0,0,1
443,7.8,Rainy,Medium,Morning,Bike,11,7.0,49.0,1,1
3468,3.05,Clear,Medium,Afternoon,Car,12,1.0,24.1,0,0
2760,2.24,Clear,High,Morning,Car,26,1.0,42.2,1,1
5953,4.2,Windy,High,Evening,Car,15,3.0,32.8,1,0
2726,3.09,Clear,High,Afternoon,Bike,15,0.0,39.4,0,0
5092,7.38,Windy,Low,Evening,Bike,29,1.0,59.2,1,1
7254,9.63,Snowy,Medium,Evening,Bike,31,4.0,70.8,1,2
9372,15.33,Snowy,Low,Morning,Scooter,12,8.0,57.6,1,1
6716,10.44,Clear,Medium,Evening,Scooter,21,5.0,60.8,1,1
9773,13.6,Clear,Low,Morning,Scooter,16,8.0,44.1,1,1
9986,12.79,Clear,Medium,Night,Scooter,31,8.0,66.6,0,1
118,4.14,Foggy,Medium,Morning,Bike,21,0.0,46.0,1,1
4706,5.51,Clear,High,Night,Scooter,22,3.0,46.5,0,1
9877,14.86,Rainy,Medium,Morning,Bike,27,7.0,76.2,1,2
10783,17.1,Windy,Medium,Afternoon,Car,15,18.0,58.4,0,1
11023,19.17,Windy,Low,Afternoon,Car,16,25.0,57.7,0,1
3823,1.56,Rainy,Low,Morning,Bike,23,0.0,41.2,1,1
2669,1.51,Clear,Medium,Morning,Bike,13,1.0,35.5,1,0
3562,0.97,Rainy,Low,Afternoon,Car,27,0.0,36.9,0,0
3039,0.13,Clear,Low,Morning,Bike,6,0.0,12.6,1,0
7493,10.29,Clear,High,Night,Scooter,9,5.0,41.4,0,1
11150,19.06,Clear,Medium,Evening,Bike,19,12.0,72.1,1,2
3644,1.45,Clear,Low,Evening,Bike,29,1.0,44.0,1,1
3536,0.19,Clear,Medium,Evening,Bike,13,1.0,31.1,1,0
5528,7.49,Clear,Medium,Evening,Scooter,16,2.0,40.9,1,1
5851,4.08,Clear,Low,Morning,Car,23,1.0,36.9,1,0
6970,8.33,Rainy,High,Morning,Bike,17,3.0,68.3,1,1
8610,14.27,Clear,High,Evening,Car,29,10.0,66.8,1,1
8048,14.12,Clear,Medium,Afternoon,Car,14,7.0,42.1,0,1
8353,13.1,Foggy,Medium,Morning,Scooter,15,7.0,59.7,1,1
3376,0.5,Clear,Medium,Afternoon,Car,19,0.0,26.8,0,0
9937,12.85,Clear,Medium,Morning,Scooter,10,7.0,46.9,1,1
7105,9.05,Snowy,Low,Evening,Bike,15,3.0,50.7,1,1
11844,18.33,Rainy,Low,Night,Car,27,18.0,68.4,0,1
4710,6.01,Rainy,Medium,Morning,Bike,16,3.0,54.7,1,1
6145,10.33,Clear,Low,Evening,Car,17,6.0,42.2,1,1
